DATAFLOW,LAST UPDATE,freq,c_dest,purpose,duration,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Cyprus,2019,2910788,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Cyprus,2020,3213254,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Cyprus,2021,1313439,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Cyprus,2022,1615752,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Cyprus,2023,1512175,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Cyprus,2024,1327203,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Czechia,2013,4711719,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Czechia,2014,4624972,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Czechia,2015,5081003,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Czechia,2016,4686744,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Czechia,2017,6392226,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Czechia,2018,5220964,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Czechia,2019,6133431,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Czechia,2020,1722733,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Czechia,2021,2482497,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Czechia,2022,4611238,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Czechia,2023,6142901,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Czechia,2024,4640509,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Germany,2013,63661955,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Germany,2014,55018785,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Germany,2015,54266722,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Germany,2016,58393705,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Germany,2017,70928923,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Germany,2018,78153948,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Germany,2019,72247141,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Germany,2020,28486365,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Germany,2021,27833997,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Germany,2022,37064360,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Germany,2023,61055649,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Germany,2024,51680735,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Denmark,2013,537040,bu,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Denmark,2014,323092,u,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Denmark,2015,452185,u,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Denmark,2016,477237,u,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Denmark,2017,3949619,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Denmark,2018,2908183,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Denmark,2019,4537889,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Denmark,2020,3314525,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Denmark,2021,1311225,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Denmark,2022,2874448,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Denmark,2023,2809986,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Denmark,2024,4769639,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Estonia,2013,80461,u,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Estonia,2014,290845,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Estonia,2015,970241,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Estonia,2016,278355,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Estonia,2017,656196,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Estonia,2018,517333,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Estonia,2019,962777,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Estonia,2020,339526,u,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Estonia,2021,302857,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Estonia,2022,400743,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Estonia,2023,491225,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Estonia,2024,562155,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Greece,2013,2114852,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Greece,2014,3662854,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Greece,2015,2008231,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Greece,2016,2344542,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Greece,2017,2503404,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Greece,2018,2199777,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Greece,2019,1589838,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Greece,2020,2107729,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Greece,2021,1972816,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Greece,2022,2350627,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Greece,2023,1726110,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Greece,2024,1545149,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Spain,2013,57241972,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Spain,2014,53485320,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Spain,2015,46763693,b,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Spain,2016,40516945,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Spain,2017,38096622,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Spain,2018,33771551,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Spain,2019,36660972,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Spain,2020,27891779,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Spain,2021,39136903,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Spain,2022,43783991,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Spain,2023,36835475,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Spain,2024,42913311,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,European Union - 27 countries (from 2020),2013,304152875,e,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,European Union - 27 countries (from 2020),2014,295867321,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,European Union - 27 countries (from 2020),2015,263168941,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,European Union - 27 countries (from 2020),2016,269312564,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,European Union - 27 countries (from 2020),2017,310551002,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,European Union - 27 countries (from 2020),2018,300905546,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,European Union - 27 countries (from 2020),2019,311981736,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,European Union - 27 countries (from 2020),2020,217648638,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,European Union - 27 countries (from 2020),2021,248279986,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,European Union - 27 countries (from 2020),2022,303100603,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,European Union - 27 countries (from 2020),2023,310419815,e,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,European Union - 27 countries (from 2020),2024,294850136,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Finland,2013,8456110,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Finland,2014,6922290,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Finland,2015,5712222,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Finland,2016,5688341,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Finland,2017,7405645,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Finland,2018,6196371,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Finland,2019,8942919,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Finland,2020,12180956,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Finland,2021,10390754,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Finland,2022,9651473,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Finland,2023,12946932,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Finland,2024,15843601,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,France,2013,78712072,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,France,2014,83477204,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,France,2015,67738790,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,France,2016,66196418,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,France,2017,78376007,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,France,2018,81831233,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,France,2019,74409864,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,France,2020,74536671,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,France,2021,84681698,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,France,2022,86274748,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,France,2023,66583749,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,France,2024,56142876,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Croatia,2013,7515816,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Croatia,2014,6055003,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Other personal reasons,1 night or over,Number,Croatia,2015,4548691,,
